timestamp,account,symbol,side,execution_price,size,value,leverage,closedPnL,sentiment,fg_value,is_winner
2023-03-13 11:22:57,trader_051,BTC-USD,short,36277.7696,24.7102,896430.94,11.3,-20.75,Neutral,48.4,0
2023-03-13 12:01:47,trader_067,BTC-USD,short,60026.2295,4.0005,240134.93,11.6,-68.08,Neutral,48.4,0
2023-03-13 12:16:10,trader_005,BTC-USD,long,22037.5995,20.1592,444260.38,4.2,-35.09,Neutral,48.4,0
2023-03-13 12:27:16,trader_060,SOL-USD,short,80.5023,23.5596,1896.6,18.3,19.2,Neutral,48.4,1
2023-03-13 12:42:31,trader_057,BTC-USD,long,34343.6371,1.8605,63896.34,11.8,-26.28,Neutral,48.4,0
2023-03-13 13:30:27,trader_051,ETH-USD,long,3689.0472,13.7803,50836.18,12.4,-171.54,Neutral,48.4,0
2023-03-13 13:41:01,trader_025,SOL-USD,short,117.0026,3.2792,383.67,19.5,-0.09,Neutral,48.4,0
2023-03-13 13:54:19,trader_052,SOL-USD,short,153.837,10.563,1624.98,7.9,-82.48,Neutral,48.4,0
2023-03-13 13:57:51,trader_077,SOL-USD,short,179.1997,8.4348,1511.51,11.0,113.19,Neutral,48.4,1
2023-03-13 14:20:51,trader_021,ETH-USD,short,1198.6695,6.845,8204.89,1.6,70.34,Neutral,48.4,1
2023-03-13 14:31:19,trader_006,ETH-USD,short,3917.3622,36.8329,144287.81,12.8,58.72,Neutral,48.4,1
2023-03-13 14:36:47,trader_029,BTC-USD,long,60100.7582,5.5122,331287.4,12.8,54.56,Neutral,48.4,1
2023-03-13 15:12:25,trader_047,ETH-USD,long,2728.2077,1.9702,5375.11,2.4,19.13,Neutral,48.4,1
2023-03-13 16:15:00,trader_026,DOGE-USD,short,0.1179,27.834,3.28,3.2,5.1,Neutral,48.4,1
2023-03-13 16:15:37,trader_025,ARB-USD,short,0.6749,6.1314,4.14,9.9,109.96,Neutral,48.4,1
2023-03-13 16:29:10,trader_036,BTC-USD,short,16604.8196,5.5733,92543.64,1.8,-32.4,Neutral,48.4,0
2023-03-13 16:40:53,trader_068,ARB-USD,long,1.4257,2.9894,4.26,2.0,-34.57,Neutral,48.4,0
2023-03-13 17:09:35,trader_018,DOGE-USD,short,0.1109,2.5551,0.28,9.4,-128.94,Neutral,48.4,0
2023-03-13 17:47:13,trader_057,SOL-USD,long,197.0478,3.0627,603.5,13.4,-9.13,Neutral,48.4,0
2023-03-13 18:00:09,trader_012,BTC-USD,short,32434.7561,2.9995,97288.05,2.0,-7.22,Neutral,48.4,0
2023-03-13 18:11:41,trader_037,BTC-USD,short,28056.654,2.0767,58265.25,13.2,116.06,Neutral,48.4,1
2023-03-13 20:25:39,trader_054,ETH-USD,long,1657.7762,12.8298,21268.94,10.8,36.39,Neutral,48.4,1
2023-03-13 20:45:04,trader_079,BTC-USD,short,40630.0163,5.7051,231798.31,4.2,-98.14,Neutral,48.4,0
2023-03-13 20:52:05,trader_059,BTC-USD,long,51405.7169,9.0235,463859.49,7.4,-81.79,Neutral,48.4,0
2023-03-13 21:55:34,trader_002,BTC-USD,short,37708.6044,1.8621,70217.19,30.0,35.18,Neutral,48.4,1
2023-03-13 22:04:07,trader_073,BTC-USD,long,19329.8604,13.051,252274.01,16.8,68.56,Neutral,48.4,1
2023-03-13 22:28:23,trader_033,BTC-USD,short,43928.4137,17.6217,774093.33,24.0,-55.08,Neutral,48.4,0
2023-03-14 00:20:09,trader_021,ETH-USD,long,1392.0948,2.6609,3704.23,2.6,-30.61,Neutral,54.6,0
2023-03-14 01:45:27,trader_065,ARB-USD,long,0.9747,3.0362,2.96,11.7,60.59,Neutral,54.6,1
2023-03-14 02:19:58,trader_039,BTC-USD,long,34236.2036,2.4644,84371.7,6.9,-165.26,Neutral,54.6,0
2023-03-14 03:06:28,trader_039,BTC-USD,long,49906.0655,2.8704,143250.37,7.2,-75.24,Neutral,54.6,0
2023-03-14 04:12:31,trader_009,BTC-USD,long,58408.6073,34.3209,2004635.97,10.5,-185.0,Neutral,54.6,0
2023-03-14 04:43:26,trader_056,BTC-USD,short,19858.6204,1.5836,31448.11,9.4,-63.99,Neutral,54.6,0
2023-03-14 09:34:26,trader_030,ETH-USD,long,1563.0458,0.3462,541.13,15.7,-70.6,Neutral,54.6,0
2023-03-14 09:37:05,trader_056,ETH-USD,short,3570.2152,38.0773,135944.16,8.0,-1.49,Neutral,54.6,0
2023-03-14 09:46:36,trader_007,ETH-USD,short,2253.9178,13.0132,29330.68,5.8,183.39,Neutral,54.6,1
2023-03-14 09:53:42,trader_034,SOL-USD,short,120.7035,3.2931,397.49,21.8,-23.74,Neutral,54.6,0
2023-03-14 10:25:55,trader_014,ETH-USD,short,1217.8186,30.9821,37730.58,4.5,53.48,Neutral,54.6,1
2023-03-14 10:25:59,trader_000,SOL-USD,long,146.8118,6.7761,994.81,4.6,-107.04,Neutral,54.6,0
2023-03-14 10:44:07,trader_073,BTC-USD,long,69194.2294,9.0176,623965.88,18.4,-153.45,Neutral,54.6,0
2023-03-14 11:15:28,trader_054,ETH-USD,short,1694.2554,3.1664,5364.69,8.7,-94.06,Neutral,54.6,0
2023-03-14 12:04:08,trader_036,SOL-USD,short,68.4813,0.6965,47.7,2.4,17.56,Neutral,54.6,1
2023-03-14 12:28:16,trader_054,BTC-USD,long,45939.6491,1.0611,48746.56,7.4,-77.26,Neutral,54.6,0
2023-03-14 12:40:54,trader_030,BTC-USD,long,17906.515,7.3344,131333.54,8.9,-53.35,Neutral,54.6,0
2023-03-14 12:44:05,trader_001,BTC-USD,long,24787.3945,2.8729,71211.71,23.5,40.28,Neutral,54.6,1
2023-03-14 13:02:10,trader_072,DOGE-USD,long,0.0759,0.8127,0.06,2.8,72.44,Neutral,54.6,1
2023-03-14 13:41:44,trader_031,ETH-USD,short,2630.7169,3.2063,8434.87,9.9,-65.69,Neutral,54.6,0
2023-03-14 13:42:34,trader_004,ETH-USD,long,3712.3786,1.8976,7044.61,12.4,34.59,Neutral,54.6,1
2023-03-14 13:58:07,trader_071,BTC-USD,long,63057.6323,0.5552,35009.6,1.0,19.33,Neutral,54.6,1
2023-03-14 14:12:14,trader_041,BTC-USD,short,32357.8833,4.2004,135916.05,20.6,66.63,Neutral,54.6,1
2023-03-14 14:19:43,trader_059,ETH-USD,short,2603.3051,31.2237,81284.82,6.2,8.37,Neutral,54.6,1
2023-03-14 14:58:59,trader_027,DOGE-USD,long,0.1955,25.2277,4.93,14.9,-129.79,Neutral,54.6,0
2023-03-14 16:11:23,trader_055,ETH-USD,short,2958.8272,2.4562,7267.47,15.1,3.04,Neutral,54.6,1
2023-03-14 16:41:29,trader_062,BTC-USD,long,31435.5807,5.2012,163502.74,4.8,-98.06,Neutral,54.6,0
2023-03-14 16:47:26,trader_020,DOGE-USD,long,0.1622,8.6277,1.4,5.5,-82.85,Neutral,54.6,0
2023-03-14 17:49:29,trader_055,SOL-USD,long,76.2162,2.6429,201.43,8.2,-26.32,Neutral,54.6,0
2023-03-14 18:25:37,trader_015,BTC-USD,long,28589.3782,2.4642,70449.95,11.3,-16.04,Neutral,54.6,0
2023-03-14 18:38:32,trader_062,BTC-USD,long,28801.3058,2.3671,68175.57,4.7,18.4,Neutral,54.6,1
2023-03-14 18:55:35,trader_059,BTC-USD,long,52072.3022,0.5962,31045.51,7.2,1.32,Neutral,54.6,1
2023-03-14 19:30:42,trader_057,BTC-USD,short,26539.3022,2.5543,67789.34,11.1,76.59,Neutral,54.6,1
2023-03-14 19:59:03,trader_077,ETH-USD,long,2815.6075,0.9309,2621.05,13.5,25.19,Neutral,54.6,1
2023-03-14 20:02:52,trader_029,DOGE-USD,short,0.1323,3.6125,0.48,5.5,-42.32,Neutral,54.6,0
2023-03-14 20:44:25,trader_058,BTC-USD,long,59823.1016,33.6742,2014495.09,10.1,11.91,Neutral,54.6,1
2023-03-14 22:11:17,trader_014,BTC-USD,short,57336.1919,1.5131,86755.39,5.9,56.05,Neutral,54.6,1
2023-03-14 22:44:25,trader_071,SOL-USD,long,48.4022,6.8074,329.49,5.7,-77.48,Neutral,54.6,0
2023-03-14 23:07:02,trader_051,ETH-USD,short,1367.1073,0.7982,1091.23,11.3,103.7,Neutral,54.6,1
2023-03-15 02:02:50,trader_079,DOGE-USD,short,0.1223,1.7345,0.21,3.4,117.74,Neutral,54.2,1
2023-03-15 02:17:45,trader_060,BTC-USD,long,64792.1076,8.8214,571557.1,11.9,-128.86,Neutral,54.2,0
2023-03-15 03:37:08,trader_065,BTC-USD,short,70858.3957,1.1794,83570.39,13.5,86.45,Neutral,54.2,1
2023-03-15 05:10:02,trader_014,BTC-USD,long,58310.4462,1.616,94229.68,7.1,83.41,Neutral,54.2,1
2023-03-15 05:42:11,trader_026,SOL-USD,long,162.8617,1.899,309.27,5.2,-87.88,Neutral,54.2,0
2023-03-15 05:52:41,trader_072,ARB-USD,short,0.7309,3.2252,2.36,1.8,-53.29,Neutral,54.2,0
2023-03-15 06:37:18,trader_055,DOGE-USD,short,0.0733,13.6461,1.0,17.4,48.16,Neutral,54.2,1
2023-03-15 06:39:34,trader_007,BTC-USD,short,44534.1597,18.7413,834628.05,4.0,14.12,Neutral,54.2,1
2023-03-15 07:02:01,trader_053,BTC-USD,long,65732.3331,13.1629,865228.13,19.1,-8.61,Neutral,54.2,0
2023-03-15 07:22:53,trader_072,SOL-USD,long,114.1116,1.8042,205.88,2.9,137.62,Neutral,54.2,1
2023-03-15 09:08:58,trader_079,ETH-USD,short,1172.912,0.5633,660.7,4.0,-73.93,Neutral,54.2,0
2023-03-15 09:15:56,trader_058,ETH-USD,long,1556.7139,5.6714,8828.75,6.7,-50.25,Neutral,54.2,0
2023-03-15 09:19:43,trader_053,SOL-USD,short,116.2051,17.6424,2050.14,21.1,39.84,Neutral,54.2,1
2023-03-15 09:41:32,trader_054,SOL-USD,long,210.3599,3.5614,749.18,13.3,-73.84,Neutral,54.2,0
2023-03-15 10:14:52,trader_072,ETH-USD,long,2588.1275,4.3196,11179.68,2.1,-109.12,Neutral,54.2,0
2023-03-15 10:43:18,trader_021,ETH-USD,long,2874.863,22.1787,63760.72,1.0,-31.98,Neutral,54.2,0
2023-03-15 10:55:53,trader_020,SOL-USD,long,171.1244,5.0499,864.16,2.6,-22.29,Neutral,54.2,0
2023-03-15 11:09:46,trader_056,SOL-USD,long,36.1372,0.97,35.05,10.5,59.83,Neutral,54.2,1
2023-03-15 11:26:15,trader_050,BTC-USD,short,30550.2952,3.1283,95570.49,8.7,-52.74,Neutral,54.2,0
2023-03-15 11:50:18,trader_027,SOL-USD,long,218.0572,4.1687,909.02,9.6,74.96,Neutral,54.2,1
2023-03-15 12:09:34,trader_020,SOL-USD,short,171.0228,4.4719,764.8,5.2,-95.97,Neutral,54.2,0
2023-03-15 12:28:28,trader_045,BTC-USD,short,68199.4641,2.5544,174208.71,18.6,-70.77,Neutral,54.2,0
2023-03-15 12:33:50,trader_051,BTC-USD,short,50387.6391,7.2537,365496.82,6.1,61.79,Neutral,54.2,1
2023-03-15 12:47:39,trader_051,ETH-USD,long,3802.5486,5.4338,20662.29,8.9,-112.64,Neutral,54.2,0
2023-03-15 12:55:22,trader_028,BTC-USD,short,50161.92,2.7882,139861.47,9.4,-47.7,Neutral,54.2,0
2023-03-15 13:07:53,trader_051,ETH-USD,short,1725.795,10.4163,17976.4,11.2,41.89,Neutral,54.2,1
2023-03-15 13:12:36,trader_019,BTC-USD,long,44396.2644,2.9252,129867.95,1.5,17.94,Neutral,54.2,1
2023-03-15 14:06:39,trader_013,ETH-USD,long,1270.6056,4.0925,5199.95,9.4,-65.17,Neutral,54.2,0
2023-03-15 14:11:31,trader_041,ETH-USD,long,1206.342,15.8873,19165.52,19.5,54.47,Neutral,54.2,1
2023-03-15 14:36:54,trader_012,BTC-USD,short,19766.6835,0.4605,9102.56,1.8,-93.57,Neutral,54.2,0
2023-03-15 15:27:29,trader_034,BTC-USD,short,51232.169,6.2479,320093.47,16.3,94.79,Neutral,54.2,1
2023-03-15 15:31:36,trader_059,ARB-USD,long,0.9533,12.1448,11.58,5.2,1.14,Neutral,54.2,1
2023-03-15 15:32:43,trader_028,BTC-USD,short,46539.2673,2.3245,108180.53,12.6,-54.05,Neutral,54.2,0
2023-03-15 15:34:56,trader_056,BTC-USD,short,52341.6621,3.8953,203886.48,6.5,-84.21,Neutral,54.2,0
2023-03-15 15:48:14,trader_020,BTC-USD,short,17019.8191,3.5809,60946.27,5.3,-4.89,Neutral,54.2,0
2023-03-15 15:58:14,trader_049,ARB-USD,short,1.219,5.1307,6.25,28.5,-45.92,Neutral,54.2,0
2023-03-15 16:50:08,trader_020,DOGE-USD,short,0.0897,3.0048,0.27,6.4,-50.8,Neutral,54.2,0
2023-03-15 17:11:15,trader_066,ETH-USD,long,2128.9527,6.5181,13876.73,9.6,-5.22,Neutral,54.2,0
2023-03-15 20:19:28,trader_033,DOGE-USD,short,0.1157,3.988,0.46,20.4,-74.61,Neutral,54.2,0
2023-03-15 20:56:37,trader_014,ETH-USD,short,2882.2453,0.7402,2133.44,5.7,82.89,Neutral,54.2,1
2023-03-15 22:58:07,trader_068,BTC-USD,short,62801.4789,1.4437,90666.5,1.9,90.67,Neutral,54.2,1
2023-03-15 23:01:13,trader_031,BTC-USD,long,66340.4427,3.7124,246282.26,10.7,-44.14,Neutral,54.2,0
2023-03-15 23:58:04,trader_061,BTC-USD,long,20134.7036,3.6401,73292.33,6.6,85.85,Neutral,54.2,1
2023-03-16 00:07:47,trader_017,ETH-USD,long,1854.3877,6.997,12975.15,9.7,-9.7,Greed,60.3,0
2023-03-16 01:38:15,trader_042,BTC-USD,short,57137.8289,3.3471,191246.03,9.1,66.48,Greed,60.3,1
2023-03-16 03:28:52,trader_069,SOL-USD,short,56.3768,1.6827,94.87,13.4,-132.67,Greed,60.3,0
2023-03-16 04:41:37,trader_068,ETH-USD,long,2926.1194,9.1975,26912.98,1.3,21.58,Greed,60.3,1
2023-03-16 04:46:19,trader_026,ETH-USD,short,2092.5292,22.0224,46082.52,4.6,10.46,Greed,60.3,1
2023-03-16 05:45:50,trader_072,BTC-USD,long,67085.5601,16.3769,1098653.51,1.9,-85.06,Greed,60.3,0
2023-03-16 06:51:33,trader_060,BTC-USD,short,25206.0977,12.2218,308063.88,16.4,18.52,Greed,60.3,1
2023-03-16 07:34:04,trader_015,ARB-USD,long,0.8616,2.8255,2.43,12.0,29.64,Greed,60.3,1
2023-03-16 07:56:24,trader_006,BTC-USD,long,37974.127,2.1278,80801.35,20.7,-15.23,Greed,60.3,0
2023-03-16 08:41:29,trader_027,ETH-USD,long,2078.9218,6.9128,14371.17,15.3,49.29,Greed,60.3,1
2023-03-16 08:46:36,trader_028,SOL-USD,long,209.1486,5.7829,1209.49,13.0,-116.2,Greed,60.3,0
2023-03-16 09:36:47,trader_075,BTC-USD,long,43186.2841,2.8456,122890.89,9.4,17.38,Greed,60.3,1
2023-03-16 09:48:14,trader_056,BTC-USD,short,59848.9317,8.9699,536838.93,7.2,79.81,Greed,60.3,1
2023-03-16 10:02:28,trader_031,ETH-USD,long,1933.1823,63.034,121856.21,9.9,-14.46,Greed,60.3,0
2023-03-16 10:05:49,trader_005,ETH-USD,long,1755.6611,0.8407,1475.98,5.6,14.21,Greed,60.3,1
2023-03-16 10:39:57,trader_050,ARB-USD,short,0.7161,2.3778,1.7,11.7,-24.68,Greed,60.3,0
2023-03-16 11:17:25,trader_048,BTC-USD,short,68188.2058,2.0832,142049.67,3.3,66.49,Greed,60.3,1
2023-03-16 11:22:22,trader_033,BTC-USD,long,50528.322,10.0482,507718.69,7.8,-48.79,Greed,60.3,0
2023-03-16 11:33:40,trader_010,ARB-USD,long,1.3148,9.1193,11.99,9.5,45.62,Greed,60.3,1
2023-03-16 11:56:48,trader_071,BTC-USD,long,71512.5556,0.7615,54456.81,3.1,24.46,Greed,60.3,1
2023-03-16 13:29:05,trader_064,BTC-USD,short,69667.7888,1.7288,120441.67,11.4,23.74,Greed,60.3,1
2023-03-16 13:35:22,trader_069,BTC-USD,short,51873.5309,30.8553,1600573.36,28.5,166.65,Greed,60.3,1
2023-03-16 13:57:58,trader_056,BTC-USD,short,54550.681,1.5054,82120.6,10.7,-24.38,Greed,60.3,0
2023-03-16 14:16:17,trader_020,BTC-USD,long,54805.9638,18.573,1017911.17,6.5,22.72,Greed,60.3,1
2023-03-16 14:45:40,trader_036,ETH-USD,short,1437.999,100.681,144779.18,2.0,49.32,Greed,60.3,1
2023-03-16 14:55:18,trader_017,BTC-USD,long,41243.2809,18.7104,771678.28,8.5,-21.07,Greed,60.3,0
2023-03-16 15:05:42,trader_026,BTC-USD,short,50135.4235,0.1718,8613.27,2.2,-13.8,Greed,60.3,0
2023-03-16 15:09:55,trader_030,ARB-USD,short,0.9226,3.0018,2.77,16.0,57.61,Greed,60.3,1
2023-03-16 15:47:57,trader_019,DOGE-USD,long,0.0754,36.4917,2.75,2.0,7.67,Greed,60.3,1
2023-03-16 16:09:15,trader_011,SOL-USD,long,196.1941,4.3205,847.66,6.4,76.22,Greed,60.3,1
2023-03-16 16:32:09,trader_017,SOL-USD,long,48.0043,3.6528,175.35,7.3,70.81,Greed,60.3,1
2023-03-16 16:37:24,trader_051,BTC-USD,short,20696.2788,5.3574,110878.24,9.5,-4.73,Greed,60.3,0
2023-03-16 16:50:18,trader_067,BTC-USD,short,56888.763,2.5095,142762.35,19.4,37.17,Greed,60.3,1
2023-03-16 17:09:11,trader_056,ETH-USD,long,2802.5666,4.5203,12668.44,9.0,-44.6,Greed,60.3,0
2023-03-16 17:11:21,trader_028,DOGE-USD,short,0.1242,2.2428,0.28,17.3,-96.99,Greed,60.3,0
2023-03-16 17:20:41,trader_040,BTC-USD,long,38693.8929,27.4112,1060646.04,2.1,-1.52,Greed,60.3,0
2023-03-16 17:36:18,trader_001,SOL-USD,short,165.8054,9.6661,1602.69,18.1,-57.1,Greed,60.3,0
2023-03-16 17:37:08,trader_047,SOL-USD,short,31.6633,2.6342,83.41,3.0,-21.41,Greed,60.3,0
2023-03-16 18:08:13,trader_019,ETH-USD,long,1623.6273,1.0431,1693.61,1.8,3.95,Greed,60.3,1
2023-03-16 18:13:50,trader_047,BTC-USD,short,59860.0655,8.9542,535999.0,4.4,-35.25,Greed,60.3,0
2023-03-16 20:06:17,trader_033,DOGE-USD,short,0.0711,0.9969,0.07,23.1,-1.82,Greed,60.3,0
2023-03-16 20:39:13,trader_037,ETH-USD,short,2728.8437,2.2453,6127.07,15.8,-47.41,Greed,60.3,0
2023-03-16 21:23:05,trader_050,BTC-USD,short,36622.0006,1.6133,59082.27,18.0,-22.62,Greed,60.3,0
2023-03-16 22:27:15,trader_039,SOL-USD,short,43.9276,1.8635,81.86,2.0,0.49,Greed,60.3,1
2023-03-16 23:41:48,trader_029,ETH-USD,long,3696.6286,11.4315,42258.01,8.5,10.03,Greed,60.3,1
2023-03-17 00:13:50,trader_073,DOGE-USD,short,0.175,12.0763,2.11,11.4,98.85,Neutral,49.3,1
2023-03-17 01:40:01,trader_009,BTC-USD,short,19088.463,3.6954,70539.51,15.2,-126.2,Neutral,49.3,0
2023-03-17 03:24:37,trader_061,DOGE-USD,long,0.1663,6.4278,1.07,5.6,-59.63,Neutral,49.3,0
2023-03-17 04:01:56,trader_064,ETH-USD,short,2403.0385,8.4545,20316.49,13.2,-112.18,Neutral,49.3,0
2023-03-17 04:03:56,trader_063,BTC-USD,long,55540.2737,2.6641,147964.84,28.0,5.45,Neutral,49.3,1
2023-03-17 04:11:29,trader_037,SOL-USD,short,146.7016,3.574,524.31,20.1,-103.78,Neutral,49.3,0
2023-03-17 04:38:42,trader_004,ETH-USD,short,3226.8109,2.2495,7258.71,10.1,77.03,Neutral,49.3,1
2023-03-17 06:01:07,trader_042,BTC-USD,long,42968.222,3.3294,143058.4,11.2,-68.25,Neutral,49.3,0
2023-03-17 07:19:34,trader_044,ARB-USD,short,1.7063,5.6358,9.62,2.1,-27.22,Neutral,49.3,0
2023-03-17 07:35:57,trader_066,ETH-USD,long,2227.4521,8.9348,19901.84,23.2,221.54,Neutral,49.3,1
2023-03-17 08:16:36,trader_071,BTC-USD,short,43206.1086,1.9039,82260.11,6.2,-66.32,Neutral,49.3,0
2023-03-17 08:28:11,trader_045,BTC-USD,short,59867.3824,1.265,75732.24,12.9,-55.53,Neutral,49.3,0
2023-03-17 09:51:55,trader_057,SOL-USD,short,147.8839,2.2255,329.12,12.2,-33.4,Neutral,49.3,0
2023-03-17 10:04:18,trader_030,BTC-USD,short,69552.1048,6.4213,446614.93,11.4,6.51,Neutral,49.3,1
2023-03-17 10:23:21,trader_062,BTC-USD,long,68000.752,2.2483,152886.09,7.2,142.6,Neutral,49.3,1
2023-03-17 10:33:33,trader_019,BTC-USD,long,55083.3434,8.9384,492356.96,1.0,-53.2,Neutral,49.3,0
2023-03-17 11:40:35,trader_065,ETH-USD,long,3796.7393,28.9307,109842.33,12.2,-8.04,Neutral,49.3,0
2023-03-17 13:08:01,trader_048,ETH-USD,long,2751.2856,4.0376,11108.59,6.3,3.2,Neutral,49.3,1
2023-03-17 13:50:19,trader_045,SOL-USD,long,107.9381,7.598,820.11,16.0,108.98,Neutral,49.3,1
2023-03-17 13:58:52,trader_077,ETH-USD,short,2414.1252,13.7983,33310.82,16.6,132.82,Neutral,49.3,1
2023-03-17 14:00:52,trader_053,BTC-USD,short,40645.2054,2.2353,90854.23,17.8,-86.19,Neutral,49.3,0
2023-03-17 14:17:43,trader_055,BTC-USD,long,47070.7731,3.0236,142323.19,10.5,18.39,Neutral,49.3,1
2023-03-17 14:38:25,trader_043,ETH-USD,short,3650.319,6.8724,25086.45,21.5,93.46,Neutral,49.3,1
2023-03-17 14:38:42,trader_054,SOL-USD,short,109.7691,6.7939,745.76,4.4,-69.47,Neutral,49.3,0
2023-03-17 14:44:41,trader_037,ETH-USD,long,1749.3283,2.0305,3552.01,11.7,88.61,Neutral,49.3,1
2023-03-17 15:01:40,trader_021,ETH-USD,short,2778.5208,8.3222,23123.41,2.9,101.76,Neutral,49.3,1
2023-03-17 15:36:02,trader_072,ARB-USD,long,1.41,9.4901,13.38,1.7,-49.1,Neutral,49.3,0
2023-03-17 16:12:02,trader_075,SOL-USD,short,65.6891,2.0939,137.55,3.9,70.47,Neutral,49.3,1
2023-03-17 16:18:35,trader_068,SOL-USD,short,23.5392,1.8705,44.03,3.2,-24.42,Neutral,49.3,0
2023-03-17 16:53:51,trader_018,ETH-USD,long,2471.3343,11.0809,27384.61,13.5,-56.01,Neutral,49.3,0
2023-03-17 19:03:04,trader_073,BTC-USD,long,70759.026,1.4258,100888.22,12.6,-7.52,Neutral,49.3,0
2023-03-17 20:19:41,trader_066,ETH-USD,short,1844.3112,1.1318,2087.39,18.8,59.56,Neutral,49.3,1
2023-03-17 20:30:58,trader_008,ETH-USD,short,1181.9969,4.4623,5274.42,6.3,-118.38,Neutral,49.3,0
2023-03-17 21:04:50,trader_076,ETH-USD,long,1051.3421,2.7871,2930.2,6.5,16.42,Neutral,49.3,1
2023-03-17 21:43:56,trader_067,BTC-USD,short,23029.3541,35.8167,824835.47,22.8,35.9,Neutral,49.3,1
2023-03-17 21:53:11,trader_024,BTC-USD,long,35473.1519,4.1916,148689.26,5.5,25.45,Neutral,49.3,1
2023-03-17 22:29:18,trader_044,BTC-USD,long,60137.8822,0.7169,43112.85,1.9,-63.13,Neutral,49.3,0
2023-03-18 00:21:50,trader_032,BTC-USD,short,20797.6994,1.5816,32893.64,7.4,130.09,Neutral,52.6,1
2023-03-18 01:26:45,trader_040,DOGE-USD,long,0.1677,3.0008,0.5,1.9,97.74,Neutral,52.6,1
2023-03-18 02:14:59,trader_049,ETH-USD,short,1706.607,8.0003,13653.37,10.6,103.18,Neutral,52.6,1
2023-03-18 02:30:36,trader_027,ETH-USD,short,1814.9121,7.2884,13227.81,11.2,3.5,Neutral,52.6,1
2023-03-18 02:49:57,trader_059,ARB-USD,short,1.1175,7.12,7.96,4.3,-112.41,Neutral,52.6,0
2023-03-18 06:11:04,trader_067,ETH-USD,long,2119.1186,1.0118,2144.12,15.6,85.66,Neutral,52.6,1
2023-03-18 07:05:33,trader_015,SOL-USD,long,117.0104,8.0709,944.38,8.8,-22.88,Neutral,52.6,0
2023-03-18 08:27:17,trader_064,ETH-USD,short,1159.1834,3.2581,3776.74,10.9,-19.67,Neutral,52.6,0
2023-03-18 09:22:59,trader_070,ETH-USD,short,2687.101,5.0208,13491.4,16.2,-39.04,Neutral,52.6,0
2023-03-18 09:30:47,trader_040,DOGE-USD,short,0.0564,47.6675,2.69,2.4,-15.55,Neutral,52.6,0
2023-03-18 10:15:14,trader_037,ETH-USD,short,2403.1021,6.1683,14823.05,19.9,-160.04,Neutral,52.6,0
2023-03-18 10:15:35,trader_031,BTC-USD,long,35551.4849,2.1878,77779.54,9.9,3.29,Neutral,52.6,1
2023-03-18 10:26:35,trader_056,ETH-USD,long,1982.5199,1.4361,2847.1,11.3,-23.94,Neutral,52.6,0
2023-03-18 11:12:54,trader_075,ETH-USD,long,2727.9393,1.2707,3466.39,7.0,-123.83,Neutral,52.6,0
2023-03-18 11:25:19,trader_009,SOL-USD,short,72.1881,3.9185,282.87,9.9,40.94,Neutral,52.6,1
2023-03-18 11:25:55,trader_004,BTC-USD,short,32900.8618,5.1302,168788.0,7.6,-108.37,Neutral,52.6,0
2023-03-18 11:25:56,trader_045,BTC-USD,short,42067.0893,7.6524,321914.19,5.3,64.2,Neutral,52.6,1
2023-03-18 11:32:36,trader_008,BTC-USD,long,50580.6323,4.9698,251375.63,4.6,-29.63,Neutral,52.6,0
2023-03-18 12:18:32,trader_023,BTC-USD,long,38390.1015,16.9655,651307.27,7.8,-121.06,Neutral,52.6,0
2023-03-18 12:28:17,trader_072,BTC-USD,long,34072.5399,19.1262,651678.21,1.1,-6.55,Neutral,52.6,0
2023-03-18 12:35:30,trader_006,SOL-USD,long,154.5327,6.0939,941.71,9.4,-38.68,Neutral,52.6,0
2023-03-18 12:43:46,trader_031,BTC-USD,long,43919.5864,9.5976,421522.62,10.3,44.27,Neutral,52.6,1
2023-03-18 12:49:01,trader_070,DOGE-USD,short,0.1814,2.3403,0.42,14.7,-13.52,Neutral,52.6,0
2023-03-18 13:36:55,trader_027,BTC-USD,long,19731.1098,4.0392,79697.9,22.6,-22.08,Neutral,52.6,0
2023-03-18 14:25:15,trader_009,ETH-USD,short,2139.4049,6.0681,12982.12,11.4,-125.45,Neutral,52.6,0
2023-03-18 14:27:44,trader_072,ETH-USD,short,2366.8491,0.9412,2227.68,2.4,76.97,Neutral,52.6,1
2023-03-18 14:37:38,trader_012,ARB-USD,long,0.8644,5.3367,4.61,2.0,30.54,Neutral,52.6,1
2023-03-18 14:46:23,trader_027,BTC-USD,short,45758.3108,9.3179,426371.36,25.0,-82.14,Neutral,52.6,0
2023-03-18 14:58:43,trader_076,SOL-USD,long,177.7773,0.9088,161.56,22.1,97.34,Neutral,52.6,1
2023-03-18 14:59:34,trader_031,DOGE-USD,short,0.1158,4.6667,0.54,12.7,-17.87,Neutral,52.6,0
2023-03-18 15:08:25,trader_027,ARB-USD,long,0.5347,1.6226,0.87,18.5,-39.49,Neutral,52.6,0
2023-03-18 15:21:13,trader_016,DOGE-USD,long,0.1151,10.4476,1.2,4.9,43.76,Neutral,52.6,1
2023-03-18 15:23:43,trader_064,ARB-USD,long,1.1252,10.361,11.66,10.8,46.44,Neutral,52.6,1
2023-03-18 15:43:05,trader_025,BTC-USD,short,47197.7885,4.0446,190896.18,23.8,132.7,Neutral,52.6,1
2023-03-18 16:38:17,trader_022,BTC-USD,short,65195.8788,4.4546,290421.56,1.9,52.73,Neutral,52.6,1
